,label,area,Min Threshold,Max Threshold,type,percent_raw,region,plate,notes,calculation,well,treatment,genotype,temperature,symbiotic_state,cohort
581,d8-fl-Snap-686.czi,1123.073,595,65535,Symbiont Area,48.866,Tentacle,H2-32,,48.86631428,D8-H2-32,H2-32,H2,32,sym,W9-10
582,d8-bf-Snap-687.czi,3303.702,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,D8-H2-32,H2-32,H2,32,sym,W9-10
583,d8-fl-Snap-686.czi,1764.612,1083,65535,Symbiont Area,53.413,Tentacle,H2-32,,53.41317104,D8-H2-32,H2-32,H2,32,sym,W9-10
584,d8-bf-Snap-687.czi,8003.352,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,D8-H2-32,H2-32,H2,32,sym,W9-10
585,d8-fl-Snap-686.czi,3693.339,1358,65535,Symbiont Area,46.147,Tentacle,H2-32,,46.14740174,D8-H2-32,H2-32,H2,32,sym,W9-10
586,d8-bf-Snap-687.czi,2667.352,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,D8-H2-32,H2-32,H2,32,sym,W9-10
587,d8-fl-Snap-686.czi,1343.838,1037,65535,Symbiont Area,50.381,Tentacle,H2-32,,50.38097709,D8-H2-32,H2-32,H2,32,sym,W9-10
588,d8-bf-Snap-687.czi,16463.588,0,65535,Tentacle Area,0,Body Column ,H2-32,,n/a,D8-H2-32,H2-32,H2,32,sym,W9-10
589,d8-fl-Snap-686.czi,5070.26,534,65535,Symbiont Area,30.797,Body Column ,H2-32,,30.79681051,D8-H2-32,H2-32,H2,32,sym,W9-10
590,e1-bf-Snap-703.czi,2161.169,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E1-H2-32,H2-32,H2,32,sym,W9-10
591,e1-fl-Snap-702.czi,1289.566,1701,65535,Symbiont Area,59.67,Tentacle,H2-32,,59.66983609,E1-H2-32,H2-32,H2,32,sym,W9-10
592,e1-bf-Snap-703.czi,2258.038,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E1-H2-32,H2-32,H2,32,sym,W9-10
593,e1-fl-Snap-702.czi,1192.913,1494,65535,Symbiont Area,52.83,Tentacle,H2-32,,52.82962466,E1-H2-32,H2-32,H2,32,sym,W9-10
594,e1-bf-Snap-703.czi,9898.564,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E1-H2-32,H2-32,H2,32,sym,W9-10
595,e1-fl-Snap-702.czi,2820.439,858,65535,Symbiont Area,28.493,Tentacle,H2-32,,28.49341581,E1-H2-32,H2-32,H2,32,sym,W9-10
596,e2-bf-Snap-705.czi,1624.931,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E2-H2-32,H2-32,H2,32,sym,W9-10
597,e2-fl-Snap-704.czi,782.518,1084,65535,Symbiont Area,48.157,Tentacle,H2-32,,48.15699867,E2-H2-32,H2-32,H2,32,sym,W9-10
598,e2-bf-Snap-705.czi,5754.828,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E2-H2-32,H2-32,H2,32,sym,W9-10
599,e2-fl-Snap-704.czi,3596.903,959,65535,Symbiont Area,62.502,Tentacle,H2-32,,62.50235454,E2-H2-32,H2-32,H2,32,sym,W9-10
600,e2-bf-Snap-705.czi,1477.898,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E2-H2-32,H2-32,H2,32,sym,W9-10
601,e2-fl-Snap-704.czi,899.496,1084,65535,Symbiont Area,60.863,Tentacle,H2-32,,60.86319895,E2-H2-32,H2-32,H2,32,sym,W9-10
602,e2-bf-Snap-705.czi,1143.83,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E2-H2-32,H2-32,H2,32,sym,W9-10
603,e2-fl-Snap-704.czi,469.641,1195,65535,Symbiont Area,41.059,Tentacle,H2-32,,41.05863634,E2-H2-32,H2-32,H2,32,sym,W9-10
604,e3-bf-Snap-707.czi,1076.584,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E3-H2-32,H2-32,H2,32,sym,W9-10
605,e3-fl-Snap-706.czi,584.24,1464,65535,Symbiont Area,54.268,Tentacle,H2-32,,54.26794379,E3-H2-32,H2-32,H2,32,sym,W9-10
606,e3-bf-Snap-707.czi,3304.134,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E3-H2-32,H2-32,H2,32,sym,W9-10
607,e3-fl-Snap-706.czi,2069.922,1150,65535,Symbiont Area,62.646,Tentacle,H2-32,,62.6464302,E3-H2-32,H2-32,H2,32,sym,W9-10
608,e3-bf-Snap-707.czi,10916.984,0,65535,Tentacle Area,0,Body column,H2-32,,n/a,E3-H2-32,H2-32,H2,32,sym,W9-10
609,e3-fl-Snap-706.czi,2592.754,732,65535,Symbiont Area,23.75,Body column,H2-32,,23.74972795,E3-H2-32,H2-32,H2,32,sym,W9-10
REMOVED,e4-bf/fl-Snap-706/707,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,H2-32,"3 balls, no tentacles, cannot measure ",REMOVED,E4-H2-32,H2-32,H2,32,sym,W9-10
611,e5-bf-Snap-713.czi,1510.115,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E5-H2-32,H2-32,H2,32,sym,W9-10
612,e5-fl-Snap-712.czi,742.733,1354,65535,Symbiont Area,49.184,Tentacle,H2-32,,49.1838701,E5-H2-32,H2-32,H2,32,sym,W9-10
613,e5-bf-Snap-713.czi,2003.108,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E5-H2-32,H2-32,H2,32,sym,W9-10
614,e5-fl-Snap-712.czi,1001.77,1307,65535,Symbiont Area,50.011,Tentacle,H2-32,,50.01078324,E5-H2-32,H2-32,H2,32,sym,W9-10
615,e5-bf-Snap-713.czi,6894.767,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E5-H2-32,H2-32,H2,32,sym,W9-10
616,e5-fl-Snap-712.czi,3399.273,1292,65535,Symbiont Area,49.302,Tentacle,H2-32,,49.30221717,E5-H2-32,H2-32,H2,32,sym,W9-10
617,e5-bf-Snap-713.czi,4161.25,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E5-H2-32,H2-32,H2,32,sym,W9-10
618,e5-fl-Snap-712.czi,2391.881,1541,65535,Symbiont Area,57.48,Tentacle,H2-32,,57.47986783,E5-H2-32,H2-32,H2,32,sym,W9-10
619,e5-bf-Snap-713.czi,3672.582,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E5-H2-32,H2-32,H2,32,sym,W9-10
620,e5-fl-Snap-712.czi,1590.984,1743,65535,Symbiont Area,43.321,Tentacle,H2-32,,43.32058481,E5-H2-32,H2-32,H2,32,sym,W9-10
621,e6-bf-Snap-715.czi,2741.517,0,65535,Tentacle Area,43.321,Tentacle,H2-32,,n/a,E6-H2-32,H2-32,H2,32,sym,W9-10
622,e6-fl-Snap-714.czi,1528.927,955,65535,Symbiont Area,55.769,Tentacle,H2-32,,55.76937878,E6-H2-32,H2-32,H2,32,sym,W9-10
623,e6-bf-Snap-715.czi,5034.583,0,65535,Tentacle Area,43.321,Tentacle,H2-32,,n/a,E6-H2-32,H2-32,H2,32,sym,W9-10
624,e6-fl-Snap-714.czi,2804.006,1487,65535,Symbiont Area,55.695,Tentacle,H2-32,,55.69490065,E6-H2-32,H2-32,H2,32,sym,W9-10
625,e6-bf-Snap-715.czi,2960.12,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E6-H2-32,H2-32,H2,32,sym,W9-10
626,e6-fl-Snap-714.czi,1507.521,1315,65535,Symbiont Area,50.928,Tentacle,H2-32,,50.92769888,E6-H2-32,H2-32,H2,32,sym,W9-10
627,e6-bf-Snap-715.czi,4321.04,0,65535,Tentacle Area,0,Body column,H2-32,,n/a,E6-H2-32,H2-32,H2,32,sym,W9-10
628,e6-fl-Snap-714.czi,1548.603,814,65535,Symbiont Area,35.839,Body column,H2-32,,35.83866384,E6-H2-32,H2-32,H2,32,sym,W9-10
629,e7-bf-Snap-717.czi,3215.266,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E7-H2-32,H2-32,H2,32,sym,W9-10
630,e7-fl-Snap-716.czi,1568.064,1213,65535,Symbiont Area,48.769,Tentacle,H2-32,,48.76933977,E7-H2-32,H2-32,H2,32,sym,W9-10
631,e7-bf-Snap-717.czi,3535.063,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E7-H2-32,H2-32,H2,32,sym,W9-10
632,e7-fl-Snap-716.czi,2040.948,1479,65535,Symbiont Area,57.734,Tentacle,H2-32,,57.73441661,E7-H2-32,H2-32,H2,32,sym,W9-10
633,e7-bf-Snap-717.czi,1655.419,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E7-H2-32,H2-32,H2,32,sym,W9-10
634,e7-fl-Snap-716.czi,1103.829,1834,65535,Symbiont Area,66.68,Tentacle,H2-32,,66.67973486,E7-H2-32,H2-32,H2,32,sym,W9-10
635,e7-bf-Snap-717.czi,1422.328,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E7-H2-32,H2-32,H2,32,sym,W9-10
636,e7-fl-Snap-716.czi,728.462,1479,65535,Symbiont Area,51.216,Tentacle,H2-32,,51.21617517,E7-H2-32,H2-32,H2,32,sym,W9-10
637,e7-bf-Snap-717.czi,8128.763,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E7-H2-32,H2-32,H2,32,sym,W9-10
638,e7-fl-Snap-716.czi,2589.511,902,65535,Symbiont Area,31.856,Tentacle,H2-32,,31.85615081,E7-H2-32,H2-32,H2,32,sym,W9-10
639,e8-bf-Snap-719.czi,2062.57,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E8-H2-32,H2-32,H2,32,sym,W9-10
640,e8-fl-Snap-718.czi,536.454,887,65535,Symbiont Area,26.009,Tentacle,H2-32,,26.00900818,E8-H2-32,H2-32,H2,32,sym,W9-10
641,e8-bf-Snap-719.czi,1725.043,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E8-H2-32,H2-32,H2,32,sym,W9-10
642,e8-fl-Snap-718.czi,741.003,1291,65535,Symbiont Area,42.956,Tentacle,H2-32,,42.95562487,E8-H2-32,H2-32,H2,32,sym,W9-10
643,e8-bf-Snap-719.czi,490.398,0,65535,0,0,0,H2-32,,REMOVED,E8-H2-32,H2-32,H2,32,sym,W9-10
644,e8-bf-Snap-719.czi,686.298,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,E8-H2-32,H2-32,H2,32,sym,W9-10
645,e8-fl-Snap-718.czi,139.681,1416,65535,Symbiont Area,20.353,Tentacle,H2-32,,20.35282049,E8-H2-32,H2-32,H2,32,sym,W9-10
646,e8-bf-Snap-719.czi,5812.344,0,65535,Tentacle Area,0,Body column,H2-32,,n/a,E8-H2-32,H2-32,H2,32,sym,W9-10
647,e8-fl-Snap-718.czi,1177.345,965,65535,Symbiont Area,20.256,Body column,H2-32,,20.25594149,E8-H2-32,H2-32,H2,32,sym,W9-10
648,f1-bf-Snap-737.czi,2530.265,0,65535,Tentacle Area,101.224,Tentacle,H2-32,,n/a,F1-H2-32,H2-32,H2,32,sym,W9-10
649,f1-fl-Snap-736.czi,1267.943,1232,65535,Symbiont Area,50.111,Tentacle,H2-32,,50.11107532,F1-H2-32,H2-32,H2,32,sym,W9-10
650,f1-bf-Snap-737.czi,4415.314,0,65535,Tentacle Area,50.111,Tentacle,H2-32,,n/a,F1-H2-32,H2-32,H2,32,sym,W9-10
651,f1-fl-Snap-736.czi,2049.381,1327,65535,Symbiont Area,46.415,Tentacle,H2-32,,46.41529459,F1-H2-32,H2-32,H2,32,sym,W9-10
652,f1-bf-Snap-737.czi,963.715,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F1-H2-32,H2-32,H2,32,sym,W9-10
653,f1-fl-Snap-736.czi,637.648,1342,65535,Symbiont Area,66.166,Tentacle,H2-32,,66.1656195,F1-H2-32,H2-32,H2,32,sym,W9-10
654,f1-bf-Snap-737.czi,4399.314,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F1-H2-32,H2-32,H2,32,sym,W9-10
655,f1-fl-Snap-736.czi,2140.411,1500,65535,Symbiont Area,48.653,Tentacle,H2-32,,48.65329004,F1-H2-32,H2-32,H2,32,sym,W9-10
656,f1-bf-Snap-737.czi,3985.243,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F1-H2-32,H2-32,H2,32,sym,W9-10
657,f1-fl-Snap-736.czi,1674.23,1406,65535,Symbiont Area,42.011,Tentacle,H2-32,,42.01073812,F1-H2-32,H2-32,H2,32,sym,W9-10
658,f1-bf-Snap-737.czi,1688.285,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F1-H2-32,H2-32,H2,32,sym,W9-10
659,f1-fl-Snap-736.czi,775.599,1769,65535,Symbiont Area,45.94,Tentacle,H2-32,,45.94005159,F1-H2-32,H2-32,H2,32,sym,W9-10
660,f2-bf-Snap-735.czi,1350.541,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F2-H2-32,H2-32,H2,32,sym,W9-10
661,f2-fl-Snap-734.czi,645.215,1645,65535,Symbiont Area,47.775,Tentacle,H2-32,,47.77455849,F2-H2-32,H2-32,H2,32,sym,W9-10
662,f2-bf-Snap-735.czi,3044.88,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F2-H2-32,H2-32,H2,32,sym,W9-10
663,f2-fl-Snap-734.czi,1681.149,1817,65535,Symbiont Area,55.212,Tentacle,H2-32,,55.21232364,F2-H2-32,H2-32,H2,32,sym,W9-10
664,f2-bf-Snap-735.czi,1453.681,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F2-H2-32,H2-32,H2,32,sym,W9-10
665,f2-fl-Snap-734.czi,788.14,1472,65535,Symbiont Area,54.217,Tentacle,H2-32,,54.21684675,F2-H2-32,H2-32,H2,32,sym,W9-10
666,f2-bf-Snap-735.czi,2709.083,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F2-H2-32,H2-32,H2,32,sym,W9-10
667,f2-fl-Snap-734.czi,1413.03,1723,65535,Symbiont Area,52.159,Tentacle,H2-32,,52.15897778,F2-H2-32,H2-32,H2,32,sym,W9-10
668,f2-bf-Snap-735.czi,4411.855,0,65535,Tentacle Area,0,Body column,H2-32,,n/a,F2-H2-32,H2-32,H2,32,sym,W9-10
669,f2-fl-Snap-734.czi,1841.588,1018,65535,Symbiont Area,41.742,Body column,H2-32,,41.74180702,F2-H2-32,H2-32,H2,32,sym,W9-10
670,f3-bf-Snap-733.czi,3154.723,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F3-H2-32,H2-32,H2,32,sym,W9-10
671,f3-fl-Snap-732.czi,889.982,938,65535,Symbiont Area,28.211,Tentacle,H2-32,,28.21109809,F3-H2-32,H2-32,H2,32,sym,W9-10
672,f3-bf-Snap-733.czi,3081.639,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F3-H2-32,H2-32,H2,32,sym,W9-10
673,f3-fl-Snap-732.czi,1339.081,1110,65535,Symbiont Area,43.454,Tentacle,H2-32,,43.45353236,F3-H2-32,H2-32,H2,32,sym,W9-10
674,f3-bf-Snap-733.czi,2843.143,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F3-H2-32,H2-32,H2,32,sym,W9-10
675,f3-fl-Snap-732.czi,1514.872,985,65535,Symbiont Area,53.282,Tentacle,H2-32,,53.28159716,F3-H2-32,H2-32,H2,32,sym,W9-10
676,f3-bf-Snap-733.czi,2915.145,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F3-H2-32,H2-32,H2,32,sym,W9-10
677,f3-fl-Snap-732.czi,1113.343,969,65535,Symbiont Area,38.192,Tentacle,H2-32,,38.19168515,F3-H2-32,H2-32,H2,32,sym,W9-10
678,f4-bf-Snap-731.czi,1332.811,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F4-H2-32,H2-32,H2,32,sym,W9-10
679,f4-fl-Snap-730.czi,285.849,1201,65535,Symbiont Area,21.447,Tentacle,H2-32,,21.44707689,F4-H2-32,H2-32,H2,32,sym,W9-10
680,f4-bf-Snap-731.czi,881.117,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F4-H2-32,H2-32,H2,32,sym,W9-10
681,f4-fl-Snap-730.czi,190.062,1014,65535,Symbiont Area,21.571,Tentacle,H2-32,,21.57057462,F4-H2-32,H2-32,H2,32,sym,W9-10
682,f4-bf-Snap-731.czi,1521.359,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F4-H2-32,H2-32,H2,32,sym,W9-10
683,f4-fl-Snap-730.czi,445.856,873,65535,Symbiont Area,29.306,Tentacle,H2-32,,29.30642932,F4-H2-32,H2-32,H2,32,sym,W9-10
684,f4-bf-Snap-731.czi,2297.174,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F4-H2-32,H2-32,H2,32,sym,W9-10
685,f4-fl-Snap-730.czi,849.764,1497,65535,Symbiont Area,36.992,Tentacle,H2-32,,36.99171243,F4-H2-32,H2-32,H2,32,sym,W9-10
686,f5-bf-Snap-729.czi,3200.562,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F5-H2-32,H2-32,H2,32,sym,W9-10
687,f5-fl-Snap-728.czi,827.926,530,65535,Symbiont Area,25.868,Tentacle,H2-32,,25.86814441,F5-H2-32,H2-32,H2,32,sym,W9-10
688,f5-bf-Snap-729.czi,5035.88,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F5-H2-32,H2-32,H2,32,sym,W9-10
689,f5-fl-Snap-728.czi,1272.917,923,65535,Symbiont Area,25.277,Tentacle,H2-32,,25.27695259,F5-H2-32,H2-32,H2,32,sym,W9-10
690,f5-bf-Snap-729.czi,901.658,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F5-H2-32,H2-32,H2,32,sym,W9-10
691,f5-fl-Snap-728.czi,442.18,1256,65535,Symbiont Area,49.041,Tentacle,H2-32,,49.04076712,F5-H2-32,H2-32,H2,32,sym,W9-10
692,f5-bf-Snap-729.czi,3620.471,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F5-H2-32,H2-32,H2,32,sym,W9-10
693,f5-fl-Snap-728.czi,1436.383,1059,65535,Symbiont Area,39.674,Tentacle,H2-32,,39.6739264,F5-H2-32,H2-32,H2,32,sym,W9-10
694,f5-bf-Snap-729.czi,8004.649,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F5-H2-32,H2-32,H2,32,sym,W9-10
695,f5-fl-Snap-728.czi,961.336,348,65535,Symbiont Area,12.01,Tentacle,H2-32,,12.00972085,F5-H2-32,H2-32,H2,32,sym,W9-10
696,f6-bf-Snap-727.czi,2567.239,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F6-H2-32,H2-32,H2,32,sym,W9-10
697,f6-fl-Snap-726.czi,475.479,1152,65535,Symbiont Area,18.521,Tentacle,H2-32,,18.5210259,F6-H2-32,H2-32,H2,32,sym,W9-10
698,f6-bf-Snap-727.czi,2970.931,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F6-H2-32,H2-32,H2,32,sym,W9-10
699,f6-fl-Snap-726.czi,437.207,1075,65535,Symbiont Area,14.716,Tentacle,H2-32,,14.71616136,F6-H2-32,H2-32,H2,32,sym,W9-10
700,f6-bf-Snap-727.czi,3149.533,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F6-H2-32,H2-32,H2,32,sym,W9-10
701,f6-fl-Snap-726.czi,595.484,1012,65535,Symbiont Area,18.907,Tentacle,H2-32,,18.90705701,F6-H2-32,H2-32,H2,32,sym,W9-10
702,f7-bf-Snap-725.czi,2000.297,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F7-H2-32,H2-32,H2,32,sym,W9-10
703,f7-fl-Snap-724.czi,480.452,800,65535,Symbiont Area,24.019,Tentacle,H2-32,,24.01903317,F7-H2-32,H2-32,H2,32,sym,W9-10
704,f7-bf-Snap-725.czi,5252.97,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F7-H2-32,H2-32,H2,32,sym,W9-10
705,f7-fl-Snap-724.czi,1361.353,956,65535,Symbiont Area,25.916,Tentacle,H2-32,,25.91587235,F7-H2-32,H2-32,H2,32,sym,W9-10
706,f7-bf-Snap-725.czi,4250.335,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F7-H2-32,H2-32,H2,32,sym,W9-10
707,f7-fl-Snap-724.czi,1645.905,1082,65535,Symbiont Area,38.724,Tentacle,H2-32,,38.7241241,F7-H2-32,H2-32,H2,32,sym,W9-10
708,f7-bf-Snap-725.czi,8029.299,0,65535,Tentacle Area,0,Body column,H2-32,,n/a,F7-H2-32,H2-32,H2,32,sym,W9-10
709,f7-fl-Snap-724.czi,1277.025,611,65535,Symbiont Area,15.905,Body column,H2-32,,15.90456402,F7-H2-32,H2-32,H2,32,sym,W9-10
710,f8-bf-Snap-723.czi,1331.297,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F8-H2-32,H2-32,H2,32,sym,W9-10
711,f8-fl-Snap-720.czi,633.972,1473,65535,Symbiont Area,47.621,Tentacle,H2-32,,47.62062861,F8-H2-32,H2-32,H2,32,sym,W9-10
712,f8-bf-Snap-723.czi,2940.444,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F8-H2-32,H2-32,H2,32,sym,W9-10
713,f8-fl-Snap-720.czi,1401.57,1564,65535,Symbiont Area,47.665,Tentacle,H2-32,,47.66525055,F8-H2-32,H2-32,H2,32,sym,W9-10
714,f8-bf-Snap-723.czi,226728.346,0,65535,0,0,0,H2-32,,REMOVED,F8-H2-32,H2-32,H2,32,sym,W9-10
715,f8-bf-Snap-723.czi,2077.706,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F8-H2-32,H2-32,H2,32,sym,W9-10
716,f8-fl-Snap-720.czi,1232.915,1367,65535,Symbiont Area,59.34,Tentacle,H2-32,,59.34020501,F8-H2-32,H2-32,H2,32,sym,W9-10
717,f8-bf-Snap-723.czi,3612.904,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F8-H2-32,H2-32,H2,32,sym,W9-10
718,f8-fl-Snap-720.czi,1749.476,911,65535,Symbiont Area,48.423,Tentacle,H2-32,,48.42298605,F8-H2-32,H2-32,H2,32,sym,W9-10
719,f8-bf-Snap-723.czi,2010.028,0,65535,Tentacle Area,0,Tentacle,H2-32,,n/a,F8-H2-32,H2-32,H2,32,sym,W9-10
720,f8-fl-Snap-720.czi,607.16,1351,65535,Symbiont Area,30.207,Tentacle,H2-32,,30.20654439,F8-H2-32,H2-32,H2,32,sym,W9-10
721,a1-bf-Snap-954.czi,4703.542,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
722,a1-fl-Snap-953.czi,2264.308,1273,65535,Symbiont Area,48.14,Tentacle,VWA-25,,48.14048647,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
723,a1-bf-Snap-954.czi,7704.962,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
724,a1-fl-Snap-953.czi,4188.711,1320,65535,Symbiont Area,54.364,Tentacle,VWA-25,,54.36381127,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
725,a1-bf-Snap-954.czi,7604.201,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
726,a1-fl-Snap-953.czi,5564.334,1154,65535,Symbiont Area,73.174,Tentacle,VWA-25,,73.1744729,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
727,a1-bf-Snap-954.czi,4371.205,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
728,a1-fl-Snap-953.czi,2411.557,1082,65535,Symbiont Area,55.169,Tentacle,VWA-25,,55.16915816,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
729,a1-bf-Snap-954.czi,4388.503,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
730,a1-fl-Snap-953.czi,2024.515,1106,65535,Symbiont Area,46.132,Tentacle,VWA-25,,46.13224601,A1-VWA-25,VWA-25,VWA,25,sym,W9-10
731,a2-bf-Snap-956.czi,3484.25,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
732,a2-fl-Snap-955.czi,1930.673,1077,65535,Symbiont Area,55.411,Tentacle,VWA-25,,55.41143718,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
733,a2-bf-Snap-956.czi,8265.201,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
734,a2-fl-Snap-955.czi,5104.424,937,65535,Symbiont Area,61.758,Tentacle,VWA-25,,61.75801411,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
735,a2-bf-Snap-956.czi,5674.176,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
736,a2-fl-Snap-955.czi,3124.235,765,65535,Symbiont Area,55.061,Tentacle,VWA-25,,55.06059382,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
737,a2-bf-Snap-956.czi,5034.799,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
738,a2-fl-Snap-955.czi,2486.155,700,65535,Symbiont Area,49.379,Tentacle,VWA-25,,49.37942905,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
739,a2-bf-Snap-956.czi,6272.039,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
740,a2-fl-Snap-955.czi,3270.619,991,65535,Symbiont Area,52.146,Tentacle,VWA-25,,52.1460246,A2-VWA-25,VWA-25,VWA,25,sym,W9-10
741,a3-bf-Snap-958.czi,43637.665,0,65535,Tentacle Area,0,Tentacle,VWA-25,tentacles are contracted,n/a,A3-VWA-25,VWA-25,VWA,25,sym,W9-10
742,a3-fl-Snap-957.czi,15896.213,800,65535,Symbiont Area,36.428,Tentacle,VWA-25,,36.42773508,A3-VWA-25,VWA-25,VWA,25,sym,W9-10
743,a4-bf-Snap-960.czi,3393.651,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A4-VWA-25,VWA-25,VWA,25,sym,W9-10
744,a4-fl-Snap-959.czi,1790.343,911,65535,Symbiont Area,52.756,Tentacle,VWA-25,,52.7556605,A4-VWA-25,VWA-25,VWA,25,sym,W9-10
745,a4-bf-Snap-960.czi,2260.632,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A4-VWA-25,VWA-25,VWA,25,sym,W9-10
746,a4-fl-Snap-959.czi,1337.135,1264,65535,Symbiont Area,59.149,Tentacle,VWA-25,,59.14872478,A4-VWA-25,VWA-25,VWA,25,sym,W9-10
747,a4-bf-Snap-960.czi,8873.658,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A4-VWA-25,VWA-25,VWA,25,sym,W9-10
748,a4-fl-Snap-959.czi,3823.29,1293,65535,Symbiont Area,43.086,Tentacle,VWA-25,,43.08583901,A4-VWA-25,VWA-25,VWA,25,sym,W9-10
749,a4-bf-Snap-960.czi,4957.391,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,A4-VWA-25,VWA-25,VWA,25,sym,W9-10
750,a4-fl-Snap-959.czi,2509.94,1146,65535,Symbiont Area,50.63,Tentacle,VWA-25,,50.63026096,A4-VWA-25,VWA-25,VWA,25,sym,W9-10
