lacerate_id,parent_id,tub_id,formation_date,cohort_week,initial_notes,removal_date,cohort,genotype,temp,treatment,observer
PX_H2_32_Tub1_Lacerate 77,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 78,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 79,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 80,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 81,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 82,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 83,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 84,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 85,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 86,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub1_Lacerate 87,PX_H2_32_Tub1,H2_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub2_Lacerate 85,PX_H2_32_Tub2,H2_32_Tub2,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub2_Lacerate 86,PX_H2_32_Tub2,H2_32_Tub2,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_H2_32_Tub2_Lacerate 87,PX_H2_32_Tub2,H2_32_Tub2,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 63,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 64,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 65,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 66,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 67,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 68,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 69,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 70,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 71,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 72,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 73,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 74,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 75,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 76,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 77,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 78,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 79,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
P2_H2_32_Tub3_Lacerate 80,P2_H2_32_Tub3,H2_32_Tub3,2026-03-23,W5-6,,2026-03-23,W5-6,H2,32,H2_32,Grady
PX_VWA_32_Tub1_Lacerate 64,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 65,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 66,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 67,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 68,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 69,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 70,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 71,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 72,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 73,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
PX_VWA_32_Tub1_Lacerate 74,PX_VWA_32_Tub1,VWA_32_Tub1,2026-03-23,W5-6,,2026-03-23,W5-6,VWA,32,VWA_32,Grady
P2_H2_25_Tub2_Lacerate 70,P2_H2_25_Tub2,H2_25_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P1_H2_25_Tub2_Lacerate 71,P1_H2_25_Tub2,H2_25_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P1_H2_25_Tub3_Lacerate 60,P1_H2_25_Tub3,H2_25_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P1_H2_25_Tub3_Lacerate 61,P1_H2_25_Tub3,H2_25_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P2_H2_25_Tub3_Lacerate 62,P2_H2_25_Tub3,H2_25_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P1_VWA_25_Tub1_Lacerate 92,P1_VWA_25_Tub1,VWA_25_Tub1,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Grady
P3_VWA_25_Tub2_Lacerate 52,P3_VWA_25_Tub2,VWA_25_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Grady
P2_VWA_25_Tub2_Lacerate 53,P2_VWA_25_Tub2,VWA_25_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Grady
PX_VWA_25_Tub3_Lacerate 68,PX_VWA_25_Tub3,VWA_25_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Grady
P2_H2_32_Tub2_Lacerate 88,P2_H2_32_Tub2,H2_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P2_H2_32_Tub2_Lacerate 89,P2_H2_32_Tub2,H2_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P2_H2_32_Tub2_Lacerate 90,P2_H2_32_Tub2,H2_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P2_H2_32_Tub2_Lacerate 91,P2_H2_32_Tub2,H2_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P2_H2_32_Tub2_Lacerate 92,P2_H2_32_Tub2,H2_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P1_H2_32_Tub3_Lacerate 81,P1_H2_32_Tub3,H2_32_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P1_H2_32_Tub3_Lacerate 82,P1_H2_32_Tub3,H2_32_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P3_H2_32_Tub3_Lacerate 83,P3_H2_32_Tub3,H2_32_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P3_H2_32_Tub3_Lacerate 84,P3_H2_32_Tub3,H2_32_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P3_H2_32_Tub3_Lacerate 85,P3_H2_32_Tub3,H2_32_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P3_H2_32_Tub3_Lacerate 86,P3_H2_32_Tub3,H2_32_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Grady
P3_VWA_32_Tub1_Lacerate 75,P3_VWA_32_Tub1,VWA_32_Tub1,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P3_VWA_32_Tub1_Lacerate 76,P3_VWA_32_Tub1,VWA_32_Tub1,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P3_VWA_32_Tub1_Lacerate 77,P3_VWA_32_Tub1,VWA_32_Tub1,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P1_VWA_32_Tub1_Lacerate 78,P1_VWA_32_Tub1,VWA_32_Tub1,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P3_VWA_32_Tub1_Lacerate 79,P3_VWA_32_Tub1,VWA_32_Tub1,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P2_VWA_32_Tub1_Lacerate 80,P2_VWA_32_Tub1,VWA_32_Tub1,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P2_VWA_32_Tub1_Lacerate 81,P2_VWA_32_Tub1,VWA_32_Tub1,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P2_VWA_32_Tub2_Lacerate 41,P2_VWA_32_Tub2,VWA_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P2_VWA_32_Tub2_Lacerate 42,P2_VWA_32_Tub2,VWA_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P2_VWA_32_Tub2_Lacerate 43,P2_VWA_32_Tub2,VWA_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P1_VWA_32_Tub2_Lacerate 44,P1_VWA_32_Tub2,VWA_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P1_VWA_32_Tub2_Lacerate 45,P1_VWA_32_Tub2,VWA_32_Tub2,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P1_VWA_32_Tub3_Lacerate 45,P1_VWA_32_Tub3,VWA_32_Tub3,2026-03-25,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Grady
P1_H2_25_Tub1_Lacerate 109,P1_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P1_H2_25_Tub1_Lacerate 110,P1_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P1_H2_25_Tub1_Lacerate 111,P1_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P1_H2_25_Tub1_Lacerate 112,P1_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P3_H2_25_Tub1_Lacerate 113,P3_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P3_H2_25_Tub1_Lacerate 114,P3_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P2_H2_25_Tub1_Lacerate 115,P2_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P2_H2_25_Tub1_Lacerate 116,P2_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P2_H2_25_Tub1_Lacerate 117,P2_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P2_H2_25_Tub1_Lacerate 118,P2_H2_25_Tub1,H2_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P1_H2_25_Tub2_Lacerate 72,P1_H2_25_Tub2,H2_25_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P3_H2_25_Tub2_Lacerate 73,P3_H2_25_Tub2,H2_25_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P3_H2_25_Tub2_Lacerate 74,P3_H2_25_Tub2,H2_25_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P3_H2_25_Tub2_Lacerate 75,P3_H2_25_Tub2,H2_25_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P2_H2_25_Tub3_Lacerate 63,P2_H2_25_Tub3,H2_25_Tub3,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P2_H2_25_Tub3_Lacerate 64,P2_H2_25_Tub3,H2_25_Tub3,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
P3_H2_25_Tub3_Lacerate 65,P3_H2_25_Tub3,H2_25_Tub3,2026-03-27,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Aiden
PX_VWA_25_Tub1_Lacerate 93,PX_VWA_25_Tub1,VWA_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Aiden
P3_VWA_25_Tub1_Lacerate 94,P3_VWA_25_Tub1,VWA_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Aiden
P1_VWA_25_Tub1_Lacerate 95,P1_VWA_25_Tub1,VWA_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Aiden
PX_VWA_25_Tub1_Lacerate 96,PX_VWA_25_Tub1,VWA_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Aiden
P2_VWA_25_Tub1_Lacerate 97,P2_VWA_25_Tub1,VWA_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Aiden
P2_VWA_25_Tub1_Lacerate 98,P2_VWA_25_Tub1,VWA_25_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Aiden
P1_VWA_25_Tub2_Lacerate 54,P1_VWA_25_Tub2,VWA_25_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Aiden
PX_VWA_25_Tub2_Lacerate 55,PX_VWA_25_Tub2,VWA_25_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,25,VWA_25,Aiden
PX_H2_32_Tub1_Lacerate 89,PX_H2_32_Tub1,H2_32_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P3_H2_32_Tub2_Lacerate 93,P3_H2_32_Tub2,H2_32_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P3_H2_32_Tub2_Lacerate 94,P3_H2_32_Tub2,H2_32_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P3_H2_32_Tub2_Lacerate 95,P3_H2_32_Tub2,H2_32_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P3_H2_32_Tub2_Lacerate 96,P3_H2_32_Tub2,H2_32_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P1_H2_32_Tub3_Lacerate 87,P1_H2_32_Tub3,H2_32_Tub3,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P2_H2_32_Tub3_Lacerate 88,P2_H2_32_Tub3,H2_32_Tub3,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P3_H2_32_Tub3_Lacerate 89,P3_H2_32_Tub3,H2_32_Tub3,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P3_H2_32_Tub3_Lacerate 90,P3_H2_32_Tub3,H2_32_Tub3,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P3_H2_32_Tub3_Lacerate 91,P3_H2_32_Tub3,H2_32_Tub3,2026-03-27,W7-8,,2026-04-06,W7-8,H2,32,H2_32,Aiden
P2_VWA_32_Tub1_Lacerate 82,P2_VWA_32_Tub1,VWA_32_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Aiden
P2_VWA_32_Tub1_Lacerate 83,P2_VWA_32_Tub1,VWA_32_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Aiden
P2_VWA_32_Tub1_Lacerate 84,P2_VWA_32_Tub1,VWA_32_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Aiden
P2_VWA_32_Tub1_Lacerate 85,P2_VWA_32_Tub1,VWA_32_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Aiden
P2_VWA_32_Tub1_Lacerate 86,P2_VWA_32_Tub1,VWA_32_Tub1,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Aiden
P1_VWA_32_Tub2_Lacerate 46,P1_VWA_32_Tub2,VWA_32_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Aiden
P1_VWA_32_Tub2_Lacerate 47,P1_VWA_32_Tub2,VWA_32_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Aiden
P3_VWA_32_Tub2_Lacerate 48,P3_VWA_32_Tub2,VWA_32_Tub2,2026-03-27,W7-8,,2026-04-06,W7-8,VWA,32,VWA_32,Aiden
PX_H2_25_Tub1_Lacerate 119,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 120,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 121,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 122,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 123,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 124,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 125,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P3_H2_25_Tub1_Lacerate 126,P3_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P3_H2_25_Tub1_Lacerate 127,P3_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P3_H2_25_Tub1_Lacerate 128,P3_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P3_H2_25_Tub1_Lacerate 129,P3_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 130,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 131,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 132,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub1_Lacerate 133,PX_H2_25_Tub1,H2_25_Tub1,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub2_Lacerate 76,PX_H2_25_Tub2,H2_25_Tub2,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub2_Lacerate 77,PX_H2_25_Tub2,H2_25_Tub2,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub2_Lacerate 78,PX_H2_25_Tub2,H2_25_Tub2,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub2_Lacerate 79,PX_H2_25_Tub2,H2_25_Tub2,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub2_Lacerate 80,PX_H2_25_Tub2,H2_25_Tub2,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub2_Lacerate 81,PX_H2_25_Tub2,H2_25_Tub2,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P3_H2_25_Tub2_Lacerate 82,P3_H2_25_Tub2,H2_25_Tub2,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P3_H2_25_Tub3_Lacerate 66,P3_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P3_H2_25_Tub3_Lacerate 67,P3_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P3_H2_25_Tub3_Lacerate 68,P3_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 69,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 70,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 71,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 72,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 73,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 74,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 75,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 76,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 77,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 78,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 79,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 80,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
PX_H2_25_Tub3_Lacerate 81,PX_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P2_H2_25_Tub3_Lacerate 82,P2_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P2_H2_25_Tub3_Lacerate 83,P2_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
P1_H2_25_Tub3_Lacerate 84,P1_H2_25_Tub3,H2_25_Tub3,2026-03-30,W7-8,,2026-04-06,W7-8,H2,25,H2_25,Grady
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED,DUPLICATE_REMOVED
